task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
948,1804156984,hu-worker-c25,79/479182,nf-7947918218cf45a70aff04b0bc201f20,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241063682,1715243851000,1715243927000,2863318,75000,-,108.8,0.0,38092800,1396289536,38092800,1396293632,1812686221,2583,56181,19,0,16384,18,602,/input/data/work/79/47918218cf45a70aff04b0bc201f20,true,-
920,1829839334,hu-worker-c28,2e/6af4ec,nf-2e6af4ecf4d2d579fb6d96441b3ba17b,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715240062881,1715243793000,1715243935000,3872119,141000,-,104.4,0.4,1030729728,2395189248,1144860672,2509225984,2069620089,2952,87569,19,671744,16384,129,984,/input/data/work/2e/6af4ecf4d2d579fb6d96441b3ba17b,true,-
918,1804147553,hu-worker-c24,dc/02d2e9,nf-dc02d2e99999dd31186ce32e250b765a,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715240004496,1715243863000,1715243937000,3932504,73000,-,108.5,0.0,38207488,1396293632,38207488,1396297728,1812676453,2577,56183,19,0,16384,10,21145,/input/data/work/dc/02d2e99999dd31186ce32e250b765a,true,-
983,1829823143,hu-worker-c42,fd/3d7c47,nf-fd3d7c4703da983684cd15a543f3512a,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241340630,1715243801000,1715243937000,2596370,135000,-,104.5,0.4,1113907200,2476978176,1146396672,2509225984,2069603349,2952,87567,19,0,16384,17,2010,/input/data/work/fd/3d7c4703da983684cd15a543f3512a,true,-
1018,1761184549,hu-worker-c41,7e/6c06a1,nf-7e6c06a1c9c841f08ed1b4c00e52c6d6,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242139373,1715243880000,1715243938000,1798627,57000,-,117.5,0.3,918585344,2318815232,928858112,2329042944,238786641,55079840,13057,6752,0,55115776,14,311,/input/data/work/7e/6c06a1c9c841f08ed1b4c00e52c6d6,true,-
988,1804131362,hu-worker-c27,52/ef258f,nf-52ef258fa358982c41702e51cfbd6a8c,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241358160,1715243868000,1715243942000,2583840,73000,-,108.3,0.0,37388288,1396289536,37388288,1396293632,1812660585,2581,56181,19,0,16384,9,714,/input/data/work/52/ef258fa358982c41702e51cfbd6a8c,true,-
1001,1671041128,hu-worker-c24,80/0aeb1c,nf-800aeb1c3030b73f3c29fff471f79fd9,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241679240,1715243939000,1715243942000,2262760,2000,-,430.6,0.0,63172608,1420783616,63172608,1424986112,52248480,2025,4808,19,0,16384,8,8,/input/data/work/80/0aeb1c3030b73f3c29fff471f79fd9,true,-
1022,1761184549,hu-worker-c34,07/9d7d35,nf-079d7d35ef1aa544251b375ac7e02a74,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242138005,1715243879000,1715243961000,1822995,81000,-,112.1,0.4,985182208,2346098688,995954688,2356854784,1775672668,18416,57603,35,0,32768,12,771,/input/data/work/07/9d7d35ef1aa544251b375ac7e02a74,true,-
869,1815374500,hu-worker-c25,91/d2616c,nf-91d2616ce2beb41ea3215b109c8ac1e3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715239742262,1715243822000,1715243962000,4219738,139000,-,107.3,2.5,6655328256,8133066752,6813892608,8192045056,1829922675,95363,56900,52,0,114688,16,897,/input/data/work/91/d2616ce2beb41ea3215b109c8ac1e3,true,-
886,1806451163,hu-worker-c24,65/24f367,nf-6524f367eb75063c23fc795d3ca96ea9,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715239871941,1715243824000,1715243962000,4090059,137000,-,107.0,2.4,6602522624,7960801280,6800830464,8179064832,1820998318,94941,56628,52,4096,114688,9,803,/input/data/work/65/24f367eb75063c23fc795d3ca96ea9,true,-
1021,1761184549,hu-worker-c35,ed/f37a0d,nf-edf37a0dd1c0a3f5b45486c2288ddfa7,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242175732,1715243894000,1715243964000,1788268,69000,-,113.5,0.0,127176704,1484410880,130899968,1488089088,1789520794,55223681,59296,6738,0,55259136,10,10400,/input/data/work/ed/f37a0dd1c0a3f5b45486c2288ddfa7,true,-
1026,1610102945,hu-worker-c34,7c/a98ab3,nf-7ca98ab3776c0e82638cec155d4301e3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242180728,1715243964000,1715243967000,1786272,2000,-,436.8,0.0,63848448,1420783616,63848448,1424986112,52412023,2028,4813,19,0,16384,9,11,/input/data/work/7c/a98ab3776c0e82638cec155d4301e3,true,-
1016,1735492768,hu-worker-c27,0c/b06a88,nf-0cb06a887a2de440b0431315f0fd2119,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242163141,1715243902000,1715243976000,1812859,73000,-,108.9,0.0,37036032,1396289536,37036032,1396293632,1744022022,2577,54083,19,0,16384,12,764,/input/data/work/0c/b06a887a2de440b0431315f0fd2119,true,-
952,1804156984,hu-worker-c41,4b/143326,nf-4b1433264d9a8ef26e47aa06a535c31b,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241049244,1715243850000,1715243991000,2941756,140000,-,107.3,2.5,6813667328,8192045056,6813667328,8192049152,1818704582,95304,56562,52,4096,114688,6,653,/input/data/work/4b/1433264d9a8ef26e47aa06a535c31b,true,-
1000,1671041128,hu-worker-c42,f8/4e47b2,nf-f84e47b2d0305b0b85dea0752e34fd31,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241777489,1715243940000,1715243995000,2217511,54000,-,118.6,0.3,910454784,2756923392,1027874816,3761139712,237393436,54448849,13014,6675,0,54497280,61,264,/input/data/work/f8/4e47b2d0305b0b85dea0752e34fd31,true,-
984,1804131362,hu-worker-c42,6a/f14ead,nf-6af14ead5070561fb6c86b42a12be6e8,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241358725,1715243868000,1715244001000,2642275,132000,-,107.3,2.5,6632165376,7989633024,6866214912,9624129536,1818678897,95300,56562,52,0,114688,50,273,/input/data/work/6a/f14ead5070561fb6c86b42a12be6e8,true,-
919,1804147553,hu-worker-c28,d9/e3f16c,nf-d9e3f16c02f7f3bc9c5f61e663df0cd7,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715240013848,1715243863000,1715244002000,3988152,138000,-,106.8,2.5,6654439424,8013488128,6812995584,8192045056,1818695638,95300,56564,52,1368064,114688,9,1439,/input/data/work/d9/e3f16c02f7f3bc9c5f61e663df0cd7,true,-
995,1671041128,hu-worker-c25,24/218b32,nf-24218b32faf291cce5ca3fa267897d4c,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241597051,1715243929000,1715244011000,2413949,81000,-,112.4,0.4,956592128,2320932864,956592128,2320936960,1685529874,18429,54851,35,0,32768,11,950,/input/data/work/24/218b32faf291cce5ca3fa267897d4c,true,-
997,1671041128,hu-worker-c28,48/5c9cc8,nf-485c9cc838ba57914e3d8ca9747b27ad,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241606207,1715243937000,1715244010000,2403793,72000,-,112.5,0.0,125820928,1483886592,130076672,1488089088,1699217237,54627352,56524,6666,36864,54661120,299,81195,/input/data/work/48/5c9cc838ba57914e3d8ca9747b27ad,true,-
998,1645349347,hu-worker-c24,08/92e6f6,nf-0892e6f6229ce62421038d18df570e7d,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242027019,1715243945000,1715244013000,1985981,67000,-,109.7,0.0,38113280,1396293632,38113280,1396297728,1653878275,2573,51331,19,0,16384,8,335,/input/data/work/08/92e6f6229ce62421038d18df570e7d,true,-
976,1371228947,hu-worker-c25,86/fc9135,nf-86fc91351362e7079682af14f3c6e949,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241267149,1715244014000,1715244017000,2749851,2000,-,439.4,0.0,63139840,1420677120,63139840,1424879616,52691589,2031,4822,19,0,16384,9,70,/input/data/work/86/fc91351362e7079682af14f3c6e949,true,-
1019,1735492768,hu-worker-c34,ca/069580,nf-ca069580018f39fd529db58e7b2642f3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242137895,1715243896000,1715244022000,1884105,125000,-,107.6,2.4,6354620416,7712223232,6354620416,7712227328,1750036821,87071,54464,51,0,102400,11,352,/input/data/work/ca/069580018f39fd529db58e7b2642f3,true,-
1020,1761184549,hu-worker-c35,27/6c5240,nf-276c5240cb8d195766e20517bd110cb7,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242147164,1715243890000,1715244025000,1877836,134000,-,104.4,0.4,1113579520,2476978176,1146056704,2509225984,2000964705,2968,85469,19,0,16384,5,1082,/input/data/work/27/6c5240cb8d195766e20517bd110cb7,true,-
1027,1610102945,hu-worker-c25,38/9e0cd1,nf-389e0cd1e8002f6e843722dbfe4e3fc9,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242217844,1715243964000,1715244022000,1804156,56000,-,117.9,0.3,923185152,2323271680,929009664,2329042944,237017257,53930652,13003,6613,0,53977088,12,312,/input/data/work/38/9e0cd1e8002f6e843722dbfe4e3fc9,true,-
1024,1610102945,hu-worker-c35,66/53dc6a,nf-6653dc6aaaa392be690937470c86a9ba,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242224067,1715243967000,1715244032000,1807933,64000,-,114.8,0.0,127029248,1484410880,130752512,1488089088,1638474747,55373868,54690,6757,0,55402496,15,712,/input/data/work/66/53dc6aaaa392be690937470c86a9ba,true,-
1045,1302249334,hu-worker-c35,4e/7e8af7,nf-4e7e8af79cbd84d3a66d39bc0e61e44b,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242355273,1715244034000,1715244037000,1681727,2000,-,451.9,0.0,63545344,1420677120,63545344,1424879616,52575870,2028,4818,19,8192,16384,14,17,/input/data/work/4e/7e8af79cbd84d3a66d39bc0e61e44b,true,-
1029,1584411164,hu-worker-c27,37/8365be,nf-378365be8c598d063e864425f1f9a441,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242223199,1715243978000,1715244043000,1819801,64000,-,110.6,0.0,37031936,1396289536,37031936,1396293632,1592940421,2577,49473,19,0,16384,11,457,/input/data/work/37/8365be8c598d063e864425f1f9a441,true,-
1025,1610102945,hu-worker-c34,2e/943258,nf-2e943258dc2bbd6f8d87dd531d4d4e4b,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242245764,1715243970000,1715244047000,1801236,76000,-,112.7,0.3,908419072,2266963968,908419072,2266968064,1624591070,18418,52993,35,0,32768,97,532,/input/data/work/2e/943258dc2bbd6f8d87dd531d4d4e4b,true,-
977,1371228947,hu-worker-c42,28/52e273,nf-2852e2734252280176dbbc604c49e567,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241251174,1715244003000,1715244057000,2805826,53000,-,117.8,0.0,126808064,1483362304,131383296,1488089088,1398610992,51539690,47277,6292,0,51568640,8,269,/input/data/work/28/52e2734252280176dbbc604c49e567,true,-
975,1371228947,hu-worker-c42,05/6daf65,nf-056daf656d3555e81e48680dc4e1c8d6,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241246374,1715243998000,1715244063000,2816626,64000,-,114.6,0.3,787611648,2148851712,787611648,2148855808,1385716965,18319,45702,35,0,32768,66,308,/input/data/work/05/6daf656d3555e81e48680dc4e1c8d6,true,-
974,1371228947,hu-worker-c28,09/e9e3b8,nf-09e9e3b8a31d347d7e29cdfe8c82e8ea,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241257386,1715244005000,1715244064000,2806614,58000,-,117.3,0.3,918044672,2318290944,928866304,2329042944,239442416,55041788,13077,6747,0,55095296,15,339,/input/data/work/09/e9e3b8a31d347d7e29cdfe8c82e8ea,true,-
959,1066918306,hu-worker-c28,65/2723ef,nf-652723ef2c600aa998944fc28d61f0d3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241133646,1715244066000,1715244069000,2935354,2000,-,424.2,0.0,62562304,1420677120,62562304,1424879616,52281587,2028,4809,19,4096,16384,10,20,/input/data/work/65/2723ef2c600aa998944fc28d61f0d3,true,-
996,1645349347,hu-worker-c27,ec/f67848,nf-ecf678486d6f47716a94dabbf5515269,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242027901,1715243945000,1715244071000,2043099,125000,-,108.0,2.4,6346121216,7723233280,6346121216,7723237376,1659892190,88685,51712,52,0,106496,72,1093,/input/data/work/ec/f678486d6f47716a94dabbf5515269,true,-
971,1345537166,hu-worker-c25,a8/baaa73,nf-a8baaa7308136ee1658aa1cb5dc8c9c5,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241285845,1715244020000,1715244075000,2789155,54000,-,111.5,0.0,37941248,1396289536,37941248,1396293632,1354066437,2578,42182,19,0,16384,9,860,/input/data/work/a8/baaa7308136ee1658aa1cb5dc8c9c5,true,-
999,1671041128,hu-worker-c41,de/ed33f9,nf-deed33f9de3b329169aa3729fcc7a189,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715241994671,1715243941000,1715244071000,2076329,129000,-,105.1,0.4,1113227264,2476978176,1145704448,2509225984,1910821424,2970,82717,19,0,16384,44,948,/input/data/work/de/ed33f9de3b329169aa3729fcc7a189,true,-
1044,1302249334,hu-worker-c35,28/8e8abb,nf-288e8abb64638f0016f67643c1c35e36,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242326308,1715244027000,1715244083000,1756692,55000,-,118.3,0.0,126029824,1483362304,130801664,1488089088,1329713743,51847886,45182,6329,0,51879936,11,572,/input/data/work/28/8e8abb64638f0016f67643c1c35e36,true,-
1023,1610102945,hu-worker-c24,42/5be599,nf-425be599ced0297a1a3d1ec04035767d,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242185536,1715243964000,1715244094000,1908464,129000,-,104.3,0.4,1113477120,2476978176,1145946112,2509225984,1849883398,2966,80859,19,0,16384,68,86905,/input/data/work/42/5be599ced0297a1a3d1ec04035767d,true,-
1046,1302249334,hu-worker-c25,61/721339,nf-617213393649a547288011a36f8dfb3c,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242304268,1715244025000,1715244091000,1786732,65000,-,114.8,0.3,746782720,2104885248,746782720,2104889344,1316737856,18313,43597,35,4194304,32768,32,20886,/input/data/work/61/7213393649a547288011a36f8dfb3c,true,-
1041,1302249334,hu-worker-c35,94/a3d72f,nf-94a3d72f7262507d67b847e68633c1d8,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1715242370618,1715244040000,1715244096000,1725382,55000,-,118.1,0.3,929058816,2329038848,929058816,2329042944,238327314,53702148,13043,6585,0,53747712,8,245,/input/data/work/94/a3d72f7262507d67b847e68633c1d8,true,-
